PassageID,Title,Author,Total termFreq,Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
0363800203_000041,The works of David Mallet Esq; in three volumes.,David Mallet,72,1759,3,3,"London : printed for A. Millar, and P. Vaillant, in the Strand, MDCCLIX. [1759].",London,236,male,1705,1765,False
0386000501_000071,"Essays moral and literary. By Vicesimus Knox, M.A.",Vicesimus Knox,57,1784,1,2,"London : printed for Charles Dilly, 1784.",London,372,male,1752,1821,True
0548700100_000017,"An introduction to astronomy. In a series of letters, from a preceptor to his pupil. In which the most useful and interesting Parts of the Science are clearly and familiarly explained. Illustrated with copper-plates. By John Bonnycastle, Of the Royal Military Academy, Woolwich. The Second Edition, Corrected and Improved.",John Bonnycastle,61,1787,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, MDCCLXXXVII. [1787].",London,481,male,1751,1821,False
0557200101_000071,"Essays moral and literary. By Vicesimus Knox, ... In three volumes. ...",Vicesimus Knox,59,1793,1,3,"London : printed for Charles Dilly, 1793.",London,501,male,1752,1821,True
0252400700_000057,"On the importance of religious opinions. From the French of Mons. Necker. A new translation, to which is prefixed a short account of the author.",Jacques Necker,70,1789,1,1,"Edinburgh : printed for W. Gordon and J. Dickson, M,DCC,LXXXIX. [1789].",Edinburgh,384,male,1732,1804,False
0220001900_000037,"A plea for the divinity of our Lord Jesus Christ. In a pastoral letter addressed to a congregation of protestant dissenters, at Cambridge.",Robert Robinson,65,1776,1,1,"Cambridge : printed by and for Fletcher and Hodson: sold by G. Keith, in Gracechurch-Street; E. and C. Dilly, in the Poultry; J. Buckland, and S. Crowder, Paternoster-Row, London, M.DCC.LXXVI. [1776].",Cambridge,110,male,1735,1790,False
1098300303_000002,The rambler. In four volumes. ...,Samuel Johnson,51,1779,3,4,"London : printed for W. Strahan, J. Rivington and Sons, J. Hinton, B. Collins, T. Longman, T. Caslon, B. Law, T. Carnan, G. Robinson, T. Lowndes, T. Cadell, H. Baldwin, F. Newbery, J. Knox, J. Bew, J. Nichols, W. Goldsmith, and W. Fox, MDCCLXXIX. [1779].",London,324,male,1709,1784,True
0133300202_000072,"The history of ancient Greece, its colonies, and conquests; from the earliest accounts till the division of the Macedonian Empire in the east Including the History of Literature, Philosophy, and the Fine Arts. By John Gillies, L L. D. F. A. S.",John Gillies,55,1790,2,5,"Basil : printed for J. J. Tourneisen; and J. L. Legrand, MDCCXC. [1790].",Basel,408,male,1747,1836,False
0827800201_000005,"The travels of Cyrus. In two volumes. To which is annex'd, A discourse upon the theology and mythology of the pagans. By the Chevalier Ramsay. ...",Andrew Michael Ramsay,74,1730,1,2,"London : printed: and sold by T. Woodward, at the Half-Moon over-against St. Dunstan's Church, Fleet-Street; and J. Peele, at Locke's-Head in Pater-Noster Row, MDCCXXX. [1730].",London,386,male,1686,1743,True
1172900200_000005,"The travels of Cyrus. To which is annexed, A discourse upon the theology and mythology of the pagans. By the Chevalier Ramsay.",Andrew Michael Ramsay,79,1763,1,1,"London : printed by James Bettenham: and sold by L. Hawes, W. Clarke, and R. Collins, in Pater-Noster Row, M.DCC.LXIII. [1763].",London,385,male,1686,1743,True
0137700600_000032,"The life of Francis Bacon, Lord Chancellor of England. By David Mallet, Esq;",David Mallet,68,1768,1,1,"London, MDCCLXVIII [1768.].",London,202,male,1705,1765,False
0097200101_000027,"The works of Francis Bacon, Baron of Verulam, Viscount St. Alban, Lord High Chancellor of England. In four volumes. With several additional pieces, never before printed in any edition of his works. To which is prefixed, a new life of the author, by Mr. Mallet.",Francis Bacon,69,1740,1,4,"London : printed for A. Millar, against St. Clement's Church, in the Strand, M.DCC.XL. [1740].",London,644,male,1561,1626,True
0106700301_000071,"Essays moral and literary. By Vicesimus Knox, M. A. Late Fellow of St. John's College, Oxford. In three volumes. ...",Vicesimus Knox,55,1787,1,3,"London : printed for Charles Dilly, MDCCLXXXVII. [1787].",London,501,male,1752,1821,True
0995901600_000016,"A discourse on the study of the law of nature and nations; introductory to a course of lectures on that science, Delivered in Lincoln's Inn Hall, in the Years 1799 and 1800, In Pursuance Of AN Order Of The Honourable Society Of Lincoln's Inn. Third edition, corrected and enlarged. By James Mackintosh, Esq. Of Lincoln's Inn, Barrister At Law.",James Mackintosh,68,1800,1,1,"London : printed [by S. Gosnell] for T. Cadell, Jun. and W. Davies , In The Strand ; J. Debrett , Piccadilly ; and W. Clarke, Portugal Street, Lincoln's Inn, 1800.",London,74,male,1765,1832,False
0522600200_000014,"Advice to a student in the university, concerning the qualifications and duties of a minister of the Gospel in the Church of England. By John Napleton, D. D. Canon residentiary of Hereford, chaplain to the Lord Bishop of Hereford.","Napleton, John",49,1795,1,1,"Oxford : printed for Fletcher and Hanwell; sold by Mess. Rivington, London, MDCCXCV. [1795].",Oxford,155,male,1738,1817,False
0410300500_000001,"The rule of life: in select sentences, collected from the greatest authors, antient and modern.",,57,1758,1,1,"London : printed for J. Hinton, at the King's-Arms, in Newgate-Street, M.DCC.LVIII. [1758].",London,309,unknown,,,False
1124300101_000174,"The history of ancient Greece, its colonies and conquests; from the earliest accounts, till the division of the Macedonian Empire in the East. ... In three volumes. ... By John Gillies, LL.D.",John Gillies,56,1786,1,3,"Dublin : printed for Messrs. Burnet, Colles, Moncrieffe, Exshaw, White, [and 6 others in Dublin], 1786.",Dublin,608,male,1747,1836,False
0548700100_000025,"An introduction to astronomy. In a series of letters, from a preceptor to his pupil. In which the most useful and interesting Parts of the Science are clearly and familiarly explained. Illustrated with copper-plates. By John Bonnycastle, Of the Royal Military Academy, Woolwich. The Second Edition, Corrected and Improved.",John Bonnycastle,59,1787,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, MDCCLXXXVII. [1787].",London,481,male,1751,1821,False
1756000101_000029,"The works of Francis Bacon, Baron of Verulam, ... In five volumes. ...",Francis Bacon,68,1778,1,5,"London : printed for J. Rivington and Sons; L. Davis; T. Payne; B. White; T. Davies; [and 6 others in London], 1778.",London,624,male,1561,1626,True
1175500200_000001,An essay on the investigation of the first principles of nature: together with the application thereof to solve the phænomena of the physical system. Part I. Containing a new philosophical theory; ... By Felix O'Gallagher.,"O'Gallagher, Felix",73,1784,1,1,"London : printed for J. Murray, 1784.",London,400,unknown,,,False
0814100100_000005,"The travels of Cyrus. To which is annexed, A discourse upon the theology and mythology of the pagans. By the Chevalier Ramsay.",Andrew Michael Ramsay,82,1752,1,1,"London : printed by James Bettenham: and sold by C. Hitch and L. Hawes, at the Red Lion in Pater-Noster-Row, M.DCC.LII. [1752].",London,387,male,1686,1743,True
0125500202_000054,Sermons on practical subjects; by the Rev. Philip Holland. In two volumes. ...,"Holland, Philip",68,1792,2,2,"Warrington : printed by W. Eyres, and sold by J. Johnson, St. Paul's Church-Yard, London, J. Haslingden and I. Clarke, Manchester, S. Crane, Liverpool, and Kay, Bolton, MDCCXCII. [1792].",Warrington,436,male,1721,1789,False
0800900201_000126,"Historia litteraria: or, an exact and early account of the most valuable books published in the several parts of Europe. ... . With a compleat alphabetical index.",,84,1731,1,4,"London : printed for N. Prevost, over-against Southampton-Street in the Strand; and E. Symon, in Cornhill, M.DCC.XXXI. [1731] [i.e. 1731-34].",London,564,unknown,,,False
0707101400_000003,"An essay tending to prove that Christianity has promoted the happiness of man, as an intellectual, moral and social being.",,51,1800,1,1,"Cambridge : printed by M. Watson; Angel Inn Yard. And sold by J. Deighton, J. Nicholson, and O. Gregory: by Mathews, Strand; Button, Paternoster-Row, and W. H. Lunn, Oxford-Street, London, 1800.",Cambridge,96,unknown,,,False
0252400700_000064,"On the importance of religious opinions. From the French of Mons. Necker. A new translation, to which is prefixed a short account of the author.",Jacques Necker,71,1789,1,1,"Edinburgh : printed for W. Gordon and J. Dickson, M,DCC,LXXXIX. [1789].",Edinburgh,384,male,1732,1804,False
0113900500_000025,"Sermons preached before the university of Oxford at St. Mary's in the year M DCC XC. at the lecture founded by the late Rev. John Bampton, M. A. Canon of Salisbury. By Henry Kett, M. A. Fellow of Trinity College.",Henry Kett,47,1791,1,1,"Oxford : sold by J. Fletcher; D. Prince and J. Cooke; Merril, Cambridge: Mess. Rivington, St. Paul's Church-Yard [London]; Egertons, Whitehall; Payne, Mews-Gate; and Nicol, Pall-Mall, London, MDCCXCI. [1791].",Oxford,345,male,1761,1825,False
0519900600_000005,The travels of Cyrus.,Andrew Michael Ramsay,80,1730,1,1,"London : printed by James Bettenham, MDCCXXX. [1730].",London,503,male,1686,1743,True
0683400900_000005,"Essays on philosophical subjects. By the late Adam Smith, LL. D. Fellow of the Royal Societies of London and Edinburgh, &c. &c. To which is prefixed, An account of the life and writings of the author; by Dugald Stewart, F. R. S. E.",Adam Smith,54,1795,1,1,"London : printed for T. Cadell Jun. and W. Davies (successors to Mr. Cadell) in the Strand; and W. Creech, Edinburgh, 1795.",London,329,male,1723,1790,True
1776900200_000002,"Etymologicon magnum, or universal etymological dictionary, on a new plan. With illustrations drawn from various languages: ... Part the first.",Walter Whiter,72,1800,1,1,"Cambridge : printed by Francis Hodson, for the author; and sold by J. Deighton: sold also by G. G. and J. Robinson, T. Payne, W. H. Lunn, London; and J. Cooke, Oxford, 1800.",Cambridge,582,male,1758,1832,False
0234800201_000001,"The christian philosopher; or, a divine essay on the principles of man's universal redemption, in Two Volumes. ... . Book I. Containing, The Cosmogony of Moses, or a Divine Essay on the Principles, and Causes, employed by Almighty God in the Creation of the World, and Formation of our Earth; demonstrating all along the Necessity of a divine Hand, both to adjust the Principles, actuate the Causes, and accelerate the Motions, that gave Being, Order, and Harmony to the six Days Work. To which are added, Remarks upon divers modern Philosophers, who, from their own unreasonable Notions, have laboured to undermine the Mosaick Plan of Creation. By Nicholas Robinson, M. D. A Member of the Royal College of Physicians, and Physician to Christ's-Hospital, London.",Nicholas Robinson,82,1757,1,2,"London : [s.n.], Printed in the Year 1757-58.",London,406,male,1697,1775,False
0989800203_000002,The rambler. In four volumes. ...,Samuel Johnson,52,1785,3,4,"Dublin : printed by D. Graisberry, for J. Jones, No. 39, College-Green, MDCCLXXXV. [1785].",Dublin,323,male,1709,1784,True
0036000700_000001,"The rule of life. A collection of select moral sentences, extracted from the greatest authors, ancient and modern, and digested under proper heads. Carefully corrected and revised, by Philologos.",Philologos,55,1783,1,1,"Berwick : printed by and for W. Phorson; and B. Law, Ave Maria Lane, London, 1783.",Berwick-upon-Tweed,264,unknown,,,False
0760000101_000033,"An ecclesiastical history, antient and modern, from the birth of Christ, ... By ... John Lawrence Mosheim, ... Translated from the original, and accompanied with notes and chronological tables, by Archibald Maclaine, ... In four volumes. ...",Johann Lorenz von Mosheim,64,1767,1,4,"Dublin : printed for Ann Leathley, 1767.",Dublin,579,male,1693,1755,False
0496500500_000005,The travels of Cyrus.,Andrew Michael Ramsay,79,1730,1,1,"London : printed by James Bettenham, MDCCXXX. [1730].",London,505,male,1686,1743,True
0413901200_000001,"The rule of life: in select sentences, collected from the greatest authors, antient and modern.",,57,1750,1,1,"London : printed: and sold by S. Austen, at the Angel and Bible in Newgate-Street; and J. Hinton, at the King's Arms, in St. Paul's Church-Yard, M.DCC.L. [1750].",London,305,unknown,,,False
0804900301_000014,"Lectures on natural and experimental philosophy, considered in its present state of improvement. Describing in a Familiar and Easy Manner The Principal Phenomena of Nature; and Shewing that they all Co-Operate in Displaying the Goodness, Wisdom, and Power of God. By the Late George Adams, Mathematical Instrument Maker to his Majesty, &c. In five volumes, the fifth volume consisting of the plates and index. The second edition, with considerable corrections and additions, by William Jones, Mathematical Instrument Maker. ...",George Adams,88,1799,1,5,"London : printed by J. Dillon, and Co. for, and sold by, W. and S. Jones, opticians, Holborn, [1799].",London,621,male,1750,1795,False
0255800400_000075,"An inquiry into the causes of the infidelity and scepticism of the times: with occasional observations on the writings of Herbert, Shaftesbury, Bolingbroke, Hume, Gibbon, Toulmin, &c. &c. By John Ogilvie, D.D.","Ogilvie, John",59,1783,1,1,"London : printed for Richardson and Urquhart, Front of the Exchange; and W. Gordon, W. Creech, and J. Dickson, Edinburgh, M,DCC,LXXXIII. [1783].",London,487,male,1732,1813,False
0164300200_000065,"Elements of civil knowledge. By Henry Redhead Yorke, Esq.",Henry Redhead Yorke,53,1800,1,1,"Dorchester : printed for the author by T. Lockett, 1800.",Dorchester,349,male,1772,1813,False
0890400100_000051,"The compleat gentleman: or a description of the several qualifications, both Natural and Acquired, that are necessary to form a great man. Written originally in Spanish, by Baltasar Gratian, and now translated into English by T. Saldkeld.",Baltasar Gracián,54,1730,1,1,"London : printed for T. Osborne, in Gray's-Inn, MDCCXXX. [1730].",London,247,male,1601,1658,False
0403100201_000007,"The philosophical works of the Honourable Robert Boyle Esq; abridged, methodized, and disposed under the general heads of physics, statics, pneumatics, Natural History, Chymistry, and Medicine. The whole illustrated with Notes, containing the Improvements made in the several Parts of natural and experimental Knowledge since his time. In three volumes. By Peter Shaw, M.D.",Robert Boyle,67,1738,1,3,"London : printed for W. Innys and R. Manby , at the West-End of St. Paul's ; and T. Longman, in Pater-Noster-Row, M.DCC.XXXVIII. [1738].",London,768,male,1627,1691,False
0252400700_000055,"On the importance of religious opinions. From the French of Mons. Necker. A new translation, to which is prefixed a short account of the author.",Jacques Necker,81,1789,1,1,"Edinburgh : printed for W. Gordon and J. Dickson, M,DCC,LXXXIX. [1789].",Edinburgh,384,male,1732,1804,False
1120000101_000002,"The elements of Euclid, with dissertations, intended to assist and encourage a critical examination of these Elements, as the most effectual means of establishing a juster taste upon mathematical subjects, than that which at present prevails. Vol. I. By James Williamson, M. A. Fellow Of Hertford College.","Williamson, James",60,1781,1,1,"Oxford : printed at the Clarendon Press, MDCCLXXXI. [1781].",Oxford,312,unknown,,,False
0035900101_000131,"Emilius; or, an essay on education. By John James Rousseau, ... Translated from the French by Mr. Nugent. In two volumes. ...",Jean-Jacques Rousseau,55,1763,1,2,"London : printed for J. Nourse and P. Vaillant, 1763.",London,426,male,1712,1778,True
1010500100_000004,"An essay on the nature and immutability of truth, in opposition to sophistry and scepticism. By James Beattie L L. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,70,1774,1,1,"London : printed for Edward and Charles Dilly in the Poultry; and William Creech, Edinburgh, MDCCLXXIV. [1774].",London,515,male,1735,1803,False
0282900500_000018,"The antiquity of the world. By G. H. Toulmin, M.D.","Toulmin, G. H. (George Hoggart)",66,1783,1,1,"London : printed for T. Cadell, in the strand, MDCCLXXXIII. [1783].",London,231,unknown,,,False
0778400501_000022,"The beauties of the magazines, and other periodical works, selected for a series of years: consisting of Essays, Moral Tales, Characters, and other Fugitive Pieces, in Prose; By the most eminent Hands; viz. Colman, Goldsmith, Murphy, Smollet, Thornton, &c. Also Some Essays by D. Hume, Esq; Not inserted in the late Editions of his Works: With many other miscellaneous Productions of equal Merit. None of these Pieces are to be found in the Works that pass under the Names of the above Authors. ...",,59,1775,1,2,"Altenburgh : printed for Gottlob Emanuel Richter, MDCCLXXV. [1775].",Altenburg,300,unknown,,,False
0234900102_000011,"The christian philosopher; or, a divine essay on the principles of man's universal redemption, in Two Volumes. ... . Book I. Containing, The Cosmogony of Moses, or a Divine Essay on the Principles, and Causes, employed by Almighty God in the Creation of the World, and Formation of our Earth; demonstrating all along the Necessity of a divine Hand, both to adjust the Principles, actuate the Causes, and accelerate the Motions, that gave Being, Order, and Harmony to the six Days Work. To which are added, Remarks upon divers modern Philosophers, who, from their own unreasonable Notions, have laboured to undermine the Mosaick Plan of Creation. By Nicholas Robinson, M. D. A Member of the Royal College of Physicians, and Physician to Christ's-Hospital, London.",Nicholas Robinson,82,1757,2,2,"London : [s.n.], Printed in the Year 1757-58.",London,383,male,1697,1775,False
0268200900_000005,"The travels of Cyrus. To which is annexed, A discourse upon the theology and mythology of the pagans. By the Chevalier Ramsay.",Andrew Michael Ramsay,77,1778,1,1,"London : printed for J. Rivington and Sons, T. Caslon, T. Longman, B. Law, J. Johnson, J. Bew, and Fielding and Walker, MDCCLXXVIII. [1778].",London,415,male,1686,1743,True
0320800502_000037,"The history of ancient Greece, its colonies, and conquests; from the earliest accounts till the division of the Macedonian Empire in the east Including the History of Literature, Philosophy, and the Fine Arts. By John Gillies, LL. D. F. R. S. & A. S. The third edition, in four volumes. ...",John Gillies,49,1792,2,4,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXCII. [1792]-93.",London,420,male,1747,1836,False
0771301500_000040,"Select discourses on various subjects. By Secker, Warburton, Jortin, Powell, Mann, Porteus, Blair, Balguy, And Bishop of Landaff.",,47,1786,1,1,"Dublin : printed by George Grierson, Printer to the King's Most Excellent Majesty, 1786.",Dublin,340,unknown,,,False
0508700102_000099,"Elements of the philosophy of the human mind. By Dugald Stewart, ...",Dugald Stewart,61,1814,2,3,"London : printed for A. Strahan, and T. Cadell; and W. Creech, Edinburgh, 1792-1827.",London,564,male,1753,1828,False
0905400401_000003,"A new and complete illustration of the occult sciences: or, the art of foretelling future events and Contingencies, by the Aspects, Positions, and Influences, of the heavenly bodies. Founded on Natural Philosophy, Scripture, Reason, and the Mathematics. In four parts. Part I. An Enquiry into, and Defence of, Astrology; with an interesting Discourse on Natural and Occult Philosophy-in which the Wisdom and Omnipotence of God; the intellectual Faculties of Angels, Spirits, and Men; the Order, Harmony, Sympathy, and wonderful Properties, of the Celestial and Terrestrial Worlds; the Signs, Influences, and Effects, of the Heavenly Bodies upon all animal, vegetable, and mineral, Substances; the Number of the Spheres; the Method of erecting the Horoscope to cast Nativities; and the Doctrine of Horary Questions; are clearly exemplified and explained. Part II. Examples for acquiring a Practical Knowledge of Astrology, with Rules for calculating, rectifying, and judging, Nativities; by which the Reader is enabled to discover, with Precision and Accuracy, every material Incident of his future Life and Fortune. Illustrated by a Variety of new, entertaining, and curious, Questions, lately resolved, upon every material Occurrence in public and private Life. With a Collection of the most remarkable Nativities that have been cast for Kings, Princes, and other eminent Men, by the most celebrated Professors of this Science, in all Ages of the World; with astonishing Instances of their exact Completion. Part III. Meteorological Astrology defined and explained: Wherein certain Rules are laid down for prejudging the Revolutions, Vicissitudes, and Misfortunes, with which every Part of the habitable World may be occasionally threatened. General Effects produced by great Conjunctions, Eclipses, Transits, Comets, Blazing Stars, and other extraordinary Phaenomena; with the Art of calculating Eclipses, Tides, and Weather, for any Number of Years to come. To-Which is added, A Collection of improved Tables, contrived to answer all the Purposes of Astronomical Calculations. Part IV. The Distinction between Astrology and the Diabolical Practice of Exorcism; in which the Methods used for raising up and consulting Spirits are laid open, with various instances of their Compacts with wicked Men. Account of Apparitions and Spirits; including a general Display of the Mysteries of Witchcraft, Divination, Charms, and Necromancy. Compiled from a Series of intense Study and Application, and founded on real Examples and Experience. By Ebenezer Sibly, Fellow of the Harmonic Philosophical Society at Paris. Embellished with curious copper-plates.","Sibly, Ebenezer",54,1790,1,2,"London : printed for the proprietor, and sold by C. Stalker, No. 4, Stationer's Court, Ludgate-Street, MDCCXC. [1790] [1792?].",London,611,male,1751,1800,False
0050800800_000062,"A treatise of the education and learning proper for the different capacities of youth; founded on the principles of natural philosophy: Whereby all Parents, Tutors, and Governors of Youth, may be informed what Sort of Learning best suits with each Genius: By the due Observation whereof, they may be enabled to adapt the Studies of their Children and Pupils to their respective Capacities, and thereby lay a just Foundation for their future Fame and Fortune. principally extracted from the Examen de ingenios of the famous Spaniard Dr. John Huartes: A Work so universally admir'd, that it has been translated into Latin, and all the Modern Languages.","Huarte, Juan",51,1734,1,1,"London : printed for C. Rivington, at the Bible and Crown in St. Paul's Churchyard; J. Osborn, at the Golden-Ball in Pater-Noster-Row, and J. Leake, at Bath, M.DCC.XXXIV. [1734].",London,192,male,1529,1588,False
0664500102_000057,The rambler. In three volumes. ...,Samuel Johnson,49,1794,2,3,"London : printed for T. Longman, B. Law and Son, H. Baldwin, C. Dilly, G. G. and J. Robinson, T. Cadell, J. Nichols, F. and C. Rivington, W. Goldsmith, H. Murray, W. Otridge, W. Lowndes, S. Hayes, R. Faulder, G. and T. Wilkie, P. Macqueen, B. Collins, Hookham and Carpenter, Darton and Harvey, Vernor and Hood, Cadell jun. and Davies, and R. Jameson, MDCCXCIV. [1794].",London,466,male,1709,1784,True
1267700203_000007,"The historical, biographical, literary, and scientific magazine. The history of Europe, for the year 1799. With an obituary and biographical sketches of persons deceased in that year, &c. &c. By Robert Bisset, LL.D. With the assistance of other literary gentlemen. ...",Robert Bisset,53,1800,3,3,"London : printed and published by G. Cawthorn , British Library, NO. 132, Strand, Bookseller To Her Royal Highness The Princess Of Wales : sold also by Messrs. Richardson , Royal-Exchange ; H. D. Symonds, J. Wallis, West and Hughes , Paternoster-Row ; J. Wright , Piccadilly ; P. Hill, Edinburgh; and all the booksellers in town and country, [1800?].",London,604,male,1759,1805,False
1039300301_000158,"Studies of nature. By James-Henry-Bernardin de Saint-Pierre. Translated by Henry Hunter, D. D. minister of the scots church, london-wall. In two volumes. ...",Jacques-Henri Bernardin de Saint-Pierre,60,1798,1,2,"Dublin : printed for, P. Byrne, No. 108, Graftonstreet, 1798.",Dublin,769,male,1737,1814,False
1092101000_000051,"The compleat gentleman: or, a description of the several qualifications both natural and acquired, that are necessary to form a great man. Written originally in Spanish, by Baltasar Gratian, and now translated into English by T. Saldkeld.",Baltasar Gracián,56,1760,1,1,"Dublin : printed for P. Lord in Cook-Street, Book-Seller, M,DCC,LX. [1760].",Dublin,180,male,1601,1658,False
1108900603_000049,"The free-thinker: or, essays of wit and humour. Written by Dr. Boulter, ... the Right Honourable Richard West, ... the Reverend Dr. Gilbert Burnet, the Reverend Mr. Henry Stephens, and Ambrose Philips, ... In three volumes.",Ambrose Philips,63,1740,3,3,"London : printed for John Hinton, 1740.",London,267,male,1674,1749,True
0247200100_000004,"Literary hours or sketches critical and narrative, by Nathan Drake, M. D.",Nathan Drake,47,1798,1,1,"Sudbury : printed by J. Burkitt. Sold by T. Cadell, junior, and W. Davies, Strand, London. 1798. Entered at Stationers' Hall, [1798].",Sudbury,532,male,1766,1836,False
0891400700_000010,"An account of Sir Isaac Newton's philosophical discoveries, in four books. By Colin Maclaurin, A. M. Late Fellow of the Royal Society, Professor of Mathematics in the University of Edinburgh, and Secretary to the Philosophical Society there. Published from the Author's Manuscript Papers, By Patrick Murdoch, M. A. and F.R.S.",Colin Maclaurin,71,1750,1,1,"London : printed for A. Millar, at Buchanan's-Head over against Catharine-Street in the Strand, M.DCC.L. [1750].",London,455,male,1698,1746,False
1299500102_000042,"The history of America. By William Robertson, D.D. Principal of the University of Edinburgh, historiographer to His Majesty for Scotland, and member of the Royal Academy of history at Madrid.",William Robertson,64,1787,2,3,"Vienna : Printed for F.A. Schræmbl, corner in the Karnthner-Street, Nro. 1053, 1787.",Vienna,530,male,1721,1793,True
0987600100_000002,"Thoughts of Patricius, an utilitist, on the interests of mankind, and particularly on those of the Irish nation. Also, a few occasional tracts. The whole written late in life, by an honorary member of the Dublin Society.","Geoghegan, Richard",56,1785,1,1,"Dublin : printed by Joseph Hill, No. 8, Cope-Street, M,DCC,LXXXV. [1785].",Dublin,355,unknown,,,False
0588000101_000048,"Athenian letters: or, the epistolary correspondence of an agent of the King of Persia, residing at Athens during the Peloponnesian war. A new edition; to which is prefixed a geographical index. In two volumes. Illustrated with engravings, and a map of antient Greece. ...","Hardicke, Philip Yorke, Earl of",48,1798,1,2,"London : printed for T. Cadell Jun. and W. Davies in the Strand., 1798.",London,522,male,1720,1790,False
0804900301_000013,"Lectures on natural and experimental philosophy, considered in its present state of improvement. Describing in a Familiar and Easy Manner The Principal Phenomena of Nature; and Shewing that they all Co-Operate in Displaying the Goodness, Wisdom, and Power of God. By the Late George Adams, Mathematical Instrument Maker to his Majesty, &c. In five volumes, the fifth volume consisting of the plates and index. The second edition, with considerable corrections and additions, by William Jones, Mathematical Instrument Maker. ...",George Adams,79,1799,1,5,"London : printed by J. Dillon, and Co. for, and sold by, W. and S. Jones, opticians, Holborn, [1799].",London,621,male,1750,1795,False
0359100201_000019,"Contemplations on the beauties of creation, and on all the principal truths and blessings of the glorious gospel; with the sins and graces of Professing Christians. Vol. I. The third edition. By John Ryland, A. M. of Northampton.",John Collett Ryland,68,1780,1,1,"Northampton : printed by Thomas Dicey, M.DCC.LXXX. [1780].",Northampton,447,male,1723,1792,False
0958200400_000025,"An introduction to astronomy. In a series of letters, from a preceptor to his pupil. In which the most useful and interesting Parts of the Science are clearly and familiarly explained. Illustrated with copper-plates. By John Bonnycastle, Of the Royal Military Academy, Woolwich.",John Bonnycastle,53,1796,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, MDCCXCVI. [1796].",London,467,male,1751,1821,False
0229700201_000005,"The travels of Cyrus: To which is annexed, A discourse upon the theology and mythology of the pagans. By the Chevalier Ramsay. ...",Andrew Michael Ramsay,80,1755,1,2,"Glasgow : printed and sold by R. & A. Foulis, M.DCC.LV. [1755].",Glasgow,261,male,1686,1743,True
0074400102_000131,"Essays and treatises on several subjects. In two volumes. By David Hume, Esq. ... . Containing Essays, Moral, Political, and Literary.",David Hume,70,1779,2,2,"Dublin : printed by J. Williams, (no. 21) Skinner-Row, M,DCC,LXXIX. [1779].",Dublin,516,male,1711,1776,True
0806200200_000019,"An account of the life and writings of Herman Boerhaave, Doctor of Philosophy and Medicine; Professor of the Theory, and Practice of Physic; and also of Botany, and Chemistry in the University of Leyden; President of the Chirurgical College in that City; Fellow of the Royal Society in London, and of the Royal Academy at Paris. In two parts. With an appendix.","Burton, William, M.D.",59,1743,1,1,"London : printed for Henry Lintot, MDCCXLIII. [1743].",London,220,unknown,,,False
0901500301_000002,"The history of man: or, the wonders of human nature, in relation to the virtues, vices, and defects of both sexes: with examples, Ancient and Modern, Alphabetically Digested under their Proper Heads. The whole Work Being Intermixed With Variety of Useful and Divertive Relations. ...",Nathaniel Wanley,53,1791,1,2,"Dublin : printed by Nicholas Kelly, for P. Wogan, P. Byrne, W. M'Kenzie, J. Moore, A. Grueber, W. Jones, R. White, and J. Rice. 1791.",Dublin,260,male,1634,1680,False
1271500200_000037,"Sermons on several subjects. By the Right Reverend Beilby Porteus, D. D. Bishop of Chester.",Beilby Porteus,54,1787,1,1,"London : printed for T. Payne and Son, at the Mews Gate, and T. Cadell, in the Strand, MDCCLXXXVII. [1787].",London,434,male,1731,1809,False
0255800400_000024,"An inquiry into the causes of the infidelity and scepticism of the times: with occasional observations on the writings of Herbert, Shaftesbury, Bolingbroke, Hume, Gibbon, Toulmin, &c. &c. By John Ogilvie, D.D.","Ogilvie, John",49,1783,1,1,"London : printed for Richardson and Urquhart, Front of the Exchange; and W. Gordon, W. Creech, and J. Dickson, Edinburgh, M,DCC,LXXXIII. [1783].",London,487,male,1732,1813,False
1076000800_000015,"An inquiry into the legal mode of suppressing riots. With a constitutional plan of future defence. Published in July 1780. By William Jones, Esq; of the Middle Temple. The second edition, corrected. To which is now added A speech on the nomination of candidates to represent the county of Middlesex, 9th Sept. 1780, &c.",William Jones,56,1782,1,1,"London : printed for C. Dilly, in The Poultry, MDCCLXXXII. [1782].",London,72,male,1746,1794,False
0106900601_000005,"Essays on the nature and immutability of truth, in opposition to sophistry and scepticism; on poetry and music, as they affect the mind; on laughter, and ludicrous composition; and, on the utility of classical learning. By James Beattie, ... In two volumes. ...",James Beattie,63,1778,1,2,"Dublin : printed for C. Jenkin, 1778.",Dublin,420,male,1735,1803,False
0618100200_000014,"The indian observer. By the late Hugh Boyd, Esq. With the life of the author, and some miscellaneous poems, by Lawrence Dundas Campbell.","Campbell, Lawrence Dundas",56,1798,1,1,"London : printed by T. Burton, Gate-Street, Lincoln's-Inn Fields. For T. Cadell, Jun. and W. Davis, No. 169, Strand, 1798.",London,444,unknown,,,False
