PassageID,Title,Author,Total termFreq,Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
0417500101_000021,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,28,1796,1,3,"London : printed for A. Strahan, and T. Cadell; and W. Creech, Edinburgh: and sold by T. Cadell jun. and W. Davies, (successors to Mr. Cadell), 1796.",London,429,male,1718,1800,True
1128700101_000021,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One of the Ministers of the High Church, and Professor of Rhetoric and Belles Lettres in the University, of Edinburgh. In three volumes. ...",Hugh Blair,29,1783,1,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert, Walker, Exshaw, White, Beatty, Burton, Byrne, Parker, and Cash, M,DCC,LXXXIII. [1783].",Dublin,435,male,1718,1800,True
0504100101_000015,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In two volumes. ...",Hugh Blair,44,1783,1,2,"London : printed for W. Strahan; T. Cadell; and W. Creech, in Edinburgh, 1783.",London,507,male,1718,1800,True
1291300101_000021,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One Of The Ministers Of The High Church, And Professor Of Rhetoric And Belles Lettres In The University, Of Edinburgh. In two volumes. ...",Hugh Blair,28,1789,1,2,"Dublin : printed for Messrs. Colles, Moncrieffe, Gilbert, Walker, Exshaw, White and Byrne, M,DCC,LXXXIX [1789].",Dublin,393,male,1718,1800,True
0225900601_000021,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,26,1788,1,3,"Basil : printed by J. J. Tourneisen, 1788.",Basel,417,male,1718,1800,True
0417500101_000015,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,41,1796,1,3,"London : printed for A. Strahan, and T. Cadell; and W. Creech, Edinburgh: and sold by T. Cadell jun. and W. Davies, (successors to Mr. Cadell), 1796.",London,429,male,1718,1800,True
0937200401_000015,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,39,1793,1,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1793.",London,468,male,1718,1800,True
1167401301_000175,"The Scientific magazine, and Freemasons' repository, for ...",,34,1797,1,2,"London [England] : printed and published by George Cawthorn, British Library, No. 132, Strand; and sold by Symonds, Paternoster-Row; and may be had of all the booksellers and newscarriers in town and country, [1797]-",London,476,unknown,,,False
0291500500_000058,"Strictures, critical and sentimental, on Thomson's seasons; with hints and observations on collateral subjects. By J. More.","More, John           1777           fl. 1777",25,1777,1,1,"London : printed for Richardson and Urquhart, Under the Royal Exchange, MDCCLXXVII. [1777].",London,287,unknown,,,False
0957700301_000015,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,37,1790,1,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1790.",London,468,male,1718,1800,True
0702600101_000015,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,39,1787,1,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1787.",London,464,male,1718,1800,True
1282300101_000015,"Lectures on rhetoric and belles lettres. By Hugh Blair, D.D. & F.R.S. Ed. one of the Ministers of the High Church, and professor of rhetoric and belles lettres in the University of Edinburgh. In two volumes. ...",Mathew Carey,31,1793,1,2,"Philadelphia : From the press of Mathew Carey, March 19 --M.DCC.XCIII. [1793].",Philadelphia,503,male,1760,1839,False
0516801200_000028,"A concise English grammar, rendered easy to every capacity, so that (without any other help) a person may acquire the knowledge of the English language. To perfect the Learner, there are many Exercises of good and bad English, Annexed to every Rule of Syntax; also, punctuation, and a help to reading, speaking, and composing; with many Examples of Composition, On interesting Subjects, expressive of the true Sublime; extracted from the best english authors. To which are added, a short compendium of logic and rhetoric, and A sketch of the constitution of England. By Benjamin Rhodes.","Rhodes, Benjamin",40,1795,1,1,"Birmingham : printed by J. Belcher, 1795.",Birmingham,203,male,1743,1816,False
0369400201_000013,"The life of Edmund Burke. Comprehending an impartial account of his literary and political efforts, and a sketch of the conduct and character of his most eminent associates, coadjutors, and opponents. The second edition ... By Robert Bisset ...",Robert Bisset,35,1800,1,2,"London : printed and published by George Cawthorn; Messrs. Richardson, H. D. Symonds, J. Wallis, West and Hughes, J. Wright and P. Hill, Edinburgh, 1800.",London,487,male,1759,1805,False
0065004700_000037,"Further thoughts on the present state of public opinion; being a continuation of A timely appeal to the common sense of the people of Great Britain in general, and of the inhabitants of Buckinghamshire in particular, on the present situation of affairs. By J. Penn, Esq.",John Penn,36,1800,1,1,"London : printed for J. Hatchard, Bookseller to her Majesty, No. 173, Piccadilly; by W. Bulmer and Co. Cleveland-Row, St. James's, 1800.",London,202,male,1760,1834,False
0164700904_000052,"Medical extracts: on the nature of health, with practical observations: and the laws of the nervous and fibrous systems; by a friend to improvements. Vol. IV.",Robert John Thornton,24,1797,4,4,"London : printed for J. Johnson, St. Paul's Church-Yard; and Robinsons, Paternoster-Row: and sold by them, and Richardson, Cornhill; Dilly in the Poultry; Murray and Highley, Fleet-Street; Besley, Lisle-Street; Becket, and Manson, Pall Mall; Hookham, Bond-Street; Cuthell, Middle Row, Holborn; and Cox, St. Thomas's-Street, Borough, 1797.",London,315,male,1768,1837,False
0096800203_000017,Miscellaneous and fugitive pieces. ...,Samuel Johnson,38,1774,3,3,"London : printed for T. Davies, in Russel-Street, Covent-Garden, Bookseller to the Royal Academy, [1773]-1774.",London,328,male,1709,1784,True
1482700200_000289,"The New annual register, or General repository of history, politics, and literature, for the year 1783. To which is prefixed, a short review of the state of knowledge, literature, and taste, in this country, from the Norman conquest, to the accession of Edward the first.",,33,1784,1,1,"London : Printed for G. Robinson, Pater-noster-Row, 1784.",London,765,unknown,,,False
0036900800_000007,Essays on rhetoric: abridged chiefly from Dr. Blair's lectures on that science.,Hugh Blair,27,1785,1,1,"London : printed for J. Murray, NO 32, Fleet-Street, MDCCLXXXV. [1785].",London,548,male,1718,1800,True
0225900601_000015,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,36,1788,1,3,"Basil : printed by J. J. Tourneisen, 1788.",Basel,417,male,1718,1800,True
1109200600_000018,"Clio: or, a discourse on taste. Addressed to a young lady. By I.U.","Ussher, James",27,1770,1,1,"Dublin : printed for John Milliken, at No. 10. in Skinner Row, M,DCC,LXX. [1770].",Dublin,261,male,1720,1772,False
0050600101_000027,"Elements of moral science. By James Beattie, LL. D. Professor Of Moral Philosophy And Logick In Marischal College, Aberdeen. ...",James Beattie,34,1790,1,2,"Edinburgh : printed for T. Cadell, London; and William Creech, Edinburgh, MDCCXC. [1790].",Edinburgh,456,male,1735,1803,False
0300401001_000015,"Lectures on rhetoric and belles lettres. By Hugh Blair, D.D. & F.R.S. Ed. one of the Ministers of the high church, and Professor of Rhetoric and Belles Lettres in the University, of Edinburgh. In three volumes. ...",Hugh Blair,35,1798,1,3,"London : printed for A. Strahan, and T. Cadell; and W. Creech, Edinburgh; and sold by T. Cadell jun. and W. Davies, (successors to Mr. Cadell) in the Strand, 1798.",London,428,male,1718,1800,True
1128700101_000015,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One of the Ministers of the High Church, and Professor of Rhetoric and Belles Lettres in the University, of Edinburgh. In three volumes. ...",Hugh Blair,37,1783,1,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert, Walker, Exshaw, White, Beatty, Burton, Byrne, Parker, and Cash, M,DCC,LXXXIII. [1783].",Dublin,435,male,1718,1800,True
0546300201_000021,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,25,1783,1,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert [and 9 others in Dublin], 1783.",Dublin,436,male,1718,1800,True
1129801300_000018,"Clio: or, a discourse on taste. Addressed to a young lady. By I.U.","Ussher, James",24,1772,1,1,"London : printed for T. Davies, in Russel-Street, Covent-Garden, MDCCLXXII. [1772].",London,262,male,1720,1772,False
0359500300_000011,"The life of Edmund Burke. Comprehending an impartial account of his literary and political efforts, and a sketch of the conduct and character of his most eminent associates, coadjutors, and opponents. By Robert Bisset, ...",Robert Bisset,37,1798,1,1,"London : printed and published by George Cawthorn; and sold also by Messrs. Richardson; J. Hatchard, and J. Wright, 1798.",London,617,male,1759,1805,False
0219800900_000021,"Clio: or, a discourse on taste. Addressed to a young lady. By I.U.","Ussher, James",24,1769,1,1,"London : printed for T. Davies, in Russel-Street, Covent-Garden, MDCCLXIX. [1769].",London,270,male,1720,1772,False
0382100201_000021,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,23,1785,1,3,"London : printed for W. Strahan; T. Cadell; and W. Creech in Edinburgh, 1785.",London,466,male,1718,1800,True
0364300400_000022,"A philosophical enquiry into the origin of our ideas of the sublime and beautiful. With an introductory discourse concerning taste; and several other additions. By Edmund Burke, Esq.",Edmund Burke,21,1798,1,1,"London : printed for Vernor and Hood, F. and C. Rivington, T.N. Longman, Cadell and Davies, J. Cuthell, J. Walker, Lackington, Allen, and co. Ogilvy and Son, and J. Nunn, MDCCXCVIII. [1798].",London,357,male,1729,1797,True
0829800400_000023,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,28,1767,1,1,"London : printed for J. Dodsley in Pall-Mall, MDCCLXVII. [1767].",London,359,male,1729,1797,True
1420300800_000018,"Clio: or, A discours[e] on taste. addressed to a young lady. By I.U.","Ussher, James",26,1778,1,1,"Dublin : Printed by J. Kiernan, for T. Walker, No. 79, Dame-Street, M,DCC,LXXVIII. [1778].",Dublin,262,male,1720,1772,False
0297100100_000207,"Dissertations moral and critical. On memory and imagination. On dreaming. The theory of language. On fable and romance. On the attachments of kindred. Illustrations on sublimity. By James Beattie, LL. D. Professor of Moral Philosophy and Logick in the Marischal College and University of Aberdeen; and Member of the Zealand Society of Arts and Sciences.",James Beattie,27,1783,1,1,"London : printed for W. Strahan; and T. Cadell, in the Strand; and W. Creech at Edinburgh, MDCCLXXXIII. [1783].",London,669,male,1735,1803,False
1291300101_000015,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One Of The Ministers Of The High Church, And Professor Of Rhetoric And Belles Lettres In The University, Of Edinburgh. In two volumes. ...",Hugh Blair,38,1789,1,2,"Dublin : printed for Messrs. Colles, Moncrieffe, Gilbert, Walker, Exshaw, White and Byrne, M,DCC,LXXXIX [1789].",Dublin,393,male,1718,1800,True
0725200900_000056,"Solitude considered, with respect to its influence upon the mind and the heart. Written originally in German by M. Zimmerman, Aulic Counsellor And Physician To His Britannic Majesty At Hanover. Translated from the French of J. B. Mercier.",Johann Georg Ritter von Zimmermann,24,1799,1,1,"London : printed for C. Dilly, In The Poultry, M.DCC.XCIX. [1799].",London,443,male,1728,1795,False
1046700100_000023,A philosophical enquiry into the origin of our ideas of the sublime and beautiful. With an introductory discourse concerning taste; and several other additions.,Edmund Burke,27,1793,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.XCIII. [1793].",London,359,male,1729,1797,True
0728801500_000017,"Lælius and Hortensia; or, thoughts on the nature and objects of taste and genius, in a series of letters to two friends.","Stedman, John           1791",32,1782,1,1,"Edinburgh : printed for J. Balfour; and T. Cadell, London, M,DCC,LXXXII. [1782].",Edinburgh,564,unknown,,,False
0484400100_000006,Essays on rhetoric: abridged chiefly from Dr. Blair's Lectures on that science.,Hugh Blair,29,1787,1,1,"London : [pri]nted for J. Murray, NO 32, Fleet-Street, MDCCLXXXVII. [1787].",London,431,male,1718,1800,True
0427601200_000007,Essays on rhetoric: abridged chiefly from Dr. Blair's lectures on that science.,Hugh Blair,21,1784,1,1,"Dublin : printed for R. Moncrieffe, No. 16, Capel-Street, M,DCC,LXXXIV. [1784].",Dublin,254,male,1718,1800,True
0484400100_000004,Essays on rhetoric: abridged chiefly from Dr. Blair's Lectures on that science.,Hugh Blair,28,1787,1,1,"London : [pri]nted for J. Murray, NO 32, Fleet-Street, MDCCLXXXVII. [1787].",London,431,male,1718,1800,True
0289300800_000016,"A walk through Wales, in August 1797, by the Revd. Richard Warner, of Bath.","Warner, Richard",19,1798,1,1,"Bath : printed by R. Cruttwell, and sold by C. Dilly, Poultry, London, 1798.",Bath,237,male,1763,1857,False
0344100900_000022,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,21,1764,1,1,"London : printed for R. and J. Dodsley in Pall-Mall, MDCCLXIV. [1764].",London,356,male,1729,1797,True
0504100101_000022,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In two volumes. ...",Hugh Blair,30,1783,1,2,"London : printed for W. Strahan; T. Cadell; and W. Creech, in Edinburgh, 1783.",London,507,male,1718,1800,True
0546300201_000015,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,37,1783,1,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert [and 9 others in Dublin], 1783.",Dublin,436,male,1718,1800,True
0379000200_000022,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,19,1776,1,1,"London : printed for J. Dodsley, in Pall-Mall, MDCCLXXVI. [1776].",London,367,male,1729,1797,True
0382100201_000015,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,36,1785,1,3,"London : printed for W. Strahan; T. Cadell; and W. Creech in Edinburgh, 1785.",London,466,male,1718,1800,True
0937200401_000021,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,24,1793,1,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1793.",London,468,male,1718,1800,True
0957700301_000022,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,29,1790,1,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1790.",London,468,male,1718,1800,True
1007200800_000055,"Solitude considered, with respect to its influence upon the mind and the heart. Written originally in German by M. Zimmermann, aulic counsellor and physician to His Britanic Majesty at Hanover. Translated from the French of J. B. Mercier.",Johann Georg Ritter von Zimmermann,22,1796,1,1,"London : printed for C. Dilly, in the Poultry, [1796].",London,432,male,1728,1795,False
0680001302_000103,"Dissertations moral and critical. In two volumes. On memory and imagination. ... Illustrations on sublimity. By James Beattie, ...",James Beattie,25,1783,2,2,"Dublin : printed for Mess. Exshaw, Walker, Beatty, White, Byrne, Cash, and MáKenzie, 1783.",Dublin,426,male,1735,1803,False
0815900300_000018,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,27,1773,1,1,"London : printed for J. Dodsley, in Pall-Mall, MDCCLXXIII. [1773].",London,359,male,1729,1797,True
1101901300_000012,"Poems on various subjects. Consisting of meditations, contemplations, soliloquies, Poetical Epistles, Moral Reflections, Hymns, and Taraphrases of Several Parts of Scripture, &c. By T. May.","May, Thomas, of Henley",21,1791,1,1,"Henley : printed by G. Norton, for the author; and sold by C. Dilly, Poultry; Scatcherd and Co. Ave Maria-Lane; T. Hookham, New Bond-Street; Champante and Whitrow, Jury-Street, Aldgate; Darton and Co. Grace Church-Street; C. Stuart, Princes-Street, Leicester-Fields, London; J. Fletcher, Oxford; S. Hazard, Bath; and W. Brown, Tolzey, Bristol, [1791?].",Henley-on-Thames,163,unknown,,,False
0633100405_000012,Anecdotes of polite literature. In five volumes. ...,,28,1764,5,5,"London : printed for G. Burnet, at Bishop Burnet's Head, in the Strand, MDCCLXIV. [1764].",London,284,unknown,,,False
0558300400_000016,"A walk through Wales, in August 1797, by the Revd. Richard Warner, of Bath.","Warner, Richard",19,1799,1,1,"Bath : printed by R. Cruttwell, and sold by C. Dilly, Poultry, London, 1799.",Bath,237,male,1763,1857,False
0122700600_000009,"The first book of Fontenoy, A poem, in nine books.","Stratford, Thomas           1784           fl. 1784",29,1782,1,1,"London : printed by T. Bensley, Swan-Yard, Strand. Sold by J. Dodsley, Pall-Mall; T. Becket, Strand; J. Bell, Strand; and H. Sharp, opposite the Royal Academy, Strand, 1782.",London,101,unknown,,,False
0807100102_000020,"Literary hours or sketches critical and narrative, by Nathan Drake, M. D. In Two Volumes. ...",Nathan Drake,21,1800,2,2,"Sudbury : printed by J. Burkitt, for T. Cadell, junior, and W. Davies, Strand, London, 1800.",Sudbury,486,male,1766,1836,False
0884701100_000019,"An essay on the picturesque, as compared with the sublime and the beautiful; and, on the use of studying pictures, for the purpose of improving real landscape, By Uvedale Price, Esq.",Uvedale Price,21,1794,1,1,"London : printed for J. Robson, New Bond-Street, M.DCC.XCIV. [1794].",London,303,male,1747,1829,True
0297100100_000214,"Dissertations moral and critical. On memory and imagination. On dreaming. The theory of language. On fable and romance. On the attachments of kindred. Illustrations on sublimity. By James Beattie, LL. D. Professor of Moral Philosophy and Logick in the Marischal College and University of Aberdeen; and Member of the Zealand Society of Arts and Sciences.",James Beattie,19,1783,1,1,"London : printed for W. Strahan; and T. Cadell, in the Strand; and W. Creech at Edinburgh, MDCCLXXXIII. [1783].",London,669,male,1735,1803,False
0671101700_000003,"Evelina: a poem. By John Huddlestone Wynne, Gent.",John Huddlestone Wynne,19,1773,1,1,"London : printed by J.P. Coghlan, Printer and Bookseller, in Duke-Street, Grosvenor-Square, for George Riley, Bookseller, in Curzon-Street, May-Fair; and sold by J. Wilkie in St. Paul's Church-Yard, MD.CC.LXXIII. [1773].",London,46,male,1743,1788,False
0680001302_000105,"Dissertations moral and critical. In two volumes. On memory and imagination. ... Illustrations on sublimity. By James Beattie, ...",James Beattie,19,1783,2,2,"Dublin : printed for Mess. Exshaw, Walker, Beatty, White, Byrne, Cash, and MáKenzie, 1783.",Dublin,426,male,1735,1803,False
0991900900_000086,"The fingal of Ossian, an ancient epic poem in six books. Translated from the original Galic language, by Mr. James Macpherson; and now rendered into heroic verse, by Ewen Cameron.",James Macpherson,21,1777,1,1,"London : printed for J. Robson, in New Bond-Street; B. Law, in Ave-Mary-Lane; and E. and C. Dilley, in the Poultry, MDCCLXXVII. [1777].",London,508,male,1736,1796,True
0422300101_000041,"The works of the Right Honourable Edmund Burke, collected in three volumes. ...",Edmund Burke,22,1792,1,3,"London : printed for J. Dodsley, 1792.",London,572,male,1729,1797,True
0224800501_000004,"An essay on taste. By Alexander Gerard, M. A. Professor of Moral Philosophy and Logic, in the Marischal College of Aberdeen. With three dissertations on the same subject. By Mr. de Voltaire. Mr. D'Alembert, F.R.S. Mr. de Montesquieu.",Alexander Gerard,25,1759,1,1,"London : printed for A. Millar in the Strand, A. Kincaid and J. Bell, in Edinburgh, MDCCLIX. [1759].",London,313,male,1728,1795,True
0344101200_000018,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,27,1770,1,1,"London : printed for J. Dodsley in Pall-Mall, M.DCC.LXX. [1770].",London,355,male,1729,1797,True
0842700103_000142,"The works of the late Right Honorable Joseph Addison, Esq; ... . With a Complete Index.",Joseph Addison,22,1761,3,4,"Birmingham : printed by John Baskerville, for J. and R. Tonson, At Shakespear's Head in the Strand, London, MDCCLXI. [1761].",Birmingham,593,male,1672,1719,True
0152701500_000022,"The sublime and beautiful. By Edmund Burke, Esq. With an introductory discourse concerning taste, and other additions.",Edmund Burke,23,1796,1,1,"Oxford : printed and sold at the Universities of Oxford, Cambridge, Edinburgh, Glasgow, St. Andrews, Aberdeen, and Dublin, 1796.",Oxford,205,male,1729,1797,True
1020700400_000021,"Euphrosyne: or, amusements on the road of life. By the author of The spiritual quixote.",Richard Graves,15,1776,1,1,"London : printed for J. Dodsley, in Pall-Mall, MDCCLXXVI. [1776].",London,318,male,1715,1804,False
0149501500_000003,"Evelina: a poem. By John Huddlestone Wynne, gent.",John Huddlestone Wynne,18,1773,1,1,"London : printed by J. P. Coghlan, Printer and Bookseller, in Duke-Street, Grosvenor-Square, for George Riley , Bookseller, in Curzon-Street, May-Fair ; and sold by J. Wilkie in St. Paul's Church-Yard, MD.CC.LXXIII. [1773].",London,49,male,1743,1788,False
0163702501_000199,"Paradise lost. A poem, in twelve books. The author John Milton.",John Milton,19,1750,1,3,"London : printed for J. and R. Tonson and S. Draper; and for S. Birt, C. Hitch, J. Hodges, B. Dod, E. Wicksted, J. Oswald, J. Ward, J. Brindley, C. Corbet, and J. New, MDCCL. [1750].",London,651,male,1608,1674,True
0357500300_000021,"Lectures on rhetoric and belles lettres. By Hugh Blair, D.D. one of the Ministers of the High Church, and professor of rhetoric and belles lettres in the University, of Edinburgh.",Hugh Blair,22,1784,1,1,"Philadelphia : Printed and sold by Robert Aitken, at Pope's Head in Market Street, MDCCLXXXIV. [1784].",Philadelphia,479,male,1718,1800,True
1399301100_000227,The Boston magazine.,,19,1783,1,1,"[Boston, Mass. : Norman & White], 1783-1786.",Boston,457,unknown,,,False
1282700200_000055,"Solitude considered with respect to its influence upon the mind and the heart. Written originally in German by M. Zimmermann, aulic Counsellor and Physician to his Britannic Majesty at honover. Translated from the French of J. B. Mercier.",Johann Georg Ritter von Zimmermann,24,1794,1,1,"London : printed for C. Dilly, in the Poultry, M,DCC,XCIV. [1794].",London,431,male,1728,1795,False
0550900201_000041,"The works of the Right Honourable Edmund Burke, collected in three volumes. ...",Edmund Burke,21,1792,1,3,"Dublin : printed [by William Porter] for Messrs. R. Cross, W. Wilson, P. Wogan, L. White, P. Byrne [and 7 others in Dublin], 1792-93.",Dublin,576,male,1729,1797,True
0815900300_000023,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,25,1773,1,1,"London : printed for J. Dodsley, in Pall-Mall, MDCCLXXIII. [1773].",London,359,male,1729,1797,True
0297100100_000209,"Dissertations moral and critical. On memory and imagination. On dreaming. The theory of language. On fable and romance. On the attachments of kindred. Illustrations on sublimity. By James Beattie, LL. D. Professor of Moral Philosophy and Logick in the Marischal College and University of Aberdeen; and Member of the Zealand Society of Arts and Sciences.",James Beattie,25,1783,1,1,"London : printed for W. Strahan; and T. Cadell, in the Strand; and W. Creech at Edinburgh, MDCCLXXXIII. [1783].",London,669,male,1735,1803,False
0794800200_000008,"Guide to Loch Lomond, Loch Long, Loch Fine, and Inverarary, with maps From Actual Survey, by T. Richardson, Geographer And Surveyor. With A Concise Description Of All The Towns, Villages, Gentlemen's Seats, &c. Situated Near These Roads.","Richardson, Thomas",22,1798,1,1,"Glasgow : printed by R. Chapman, for John Murdoch, Bookseller, Trongate, and T. Brown, Bookseller, Edinburgh, 1798.",Glasgow,139,male,1771,1828,False
0680001302_000101,"Dissertations moral and critical. In two volumes. On memory and imagination. ... Illustrations on sublimity. By James Beattie, ...",James Beattie,21,1783,2,2,"Dublin : printed for Mess. Exshaw, Walker, Beatty, White, Byrne, Cash, and MáKenzie, 1783.",Dublin,426,male,1735,1803,False
0191701600_000027,Notes upon the twelve books of Paradise lost. Collected from the Spectator. Written by Mr. Addison.,Joseph Addison,20,1731,1,1,"London [i.e. The Hague] : printed for the Company, [1731].",The Hague,137,male,1672,1719,True
0369400201_000014,"The life of Edmund Burke. Comprehending an impartial account of his literary and political efforts, and a sketch of the conduct and character of his most eminent associates, coadjutors, and opponents. The second edition ... By Robert Bisset ...",Robert Bisset,19,1800,1,2,"London : printed and published by George Cawthorn; Messrs. Richardson, H. D. Symonds, J. Wallis, West and Hughes, J. Wright and P. Hill, Edinburgh, 1800.",London,487,male,1759,1805,False
1046700100_000018,A philosophical enquiry into the origin of our ideas of the sublime and beautiful. With an introductory discourse concerning taste; and several other additions.,Edmund Burke,25,1793,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.XCIII. [1793].",London,359,male,1729,1797,True
0725300400_000055,"Solitude considered, with respect to its influence upon the mind and the heart. Written orignally in German by M. Zimmermann, translated from the French of J. B. Mercier.",Johann Georg Ritter von Zimmermann,23,1799,1,1,"[London] : Printed for C. Dilly in the Poultry, April 25, 1799.",London,441,male,1728,1795,False
0424700100_000004,"An enquiry concerning the principles of taste, and of the origin of our ideas of beauty, &c.",Frances Reynolds,27,1789,1,1,"London : printed by J. Smeeton, In ST. Martin's Lane, Charing Cross, M:dcc:lxxxix. [1789].",London,57,male,1729,1807,False
0417500101_000014,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,25,1796,1,3,"London : printed for A. Strahan, and T. Cadell; and W. Creech, Edinburgh: and sold by T. Cadell jun. and W. Davies, (successors to Mr. Cadell), 1796.",London,429,male,1718,1800,True
1690700104_000025,"The European magazine, and London review; containing the literature, history, politics, arts, manners and amusements of the age. By the Philological Society of London.",Philological Society (Great Britain),18,1782,4,86,"London [England] : printed for John Fielding No. 23, Pater Noster Row; John Debrett, opposite Burlington House, Piccadilly; and John Sewell, No. 32, Cornhill, [1782]-1826.",London,514,unknown,,,False
0725300500_000056,"Solitude considered with respect to its influence upon the mind and the heart. Written originally in German by M. Zimmermann, Aulic Counsellor And Physician To His Britannic Majesty At Hanover. Translated from the French of J. B. Mercier.",Johann Georg Ritter von Zimmermann,22,1792,1,1,"London : printed for C. Dilly, In The Poultry, M,DCC,XCII. [1792].",London,439,male,1728,1795,False
1441300600_000004,Essays on rhetorick: abridged chiefly from Dr. Blair's lectures on that science.,Solomon Southwick,23,1798,1,1,"Albany [N.Y.] : Printed by Barber & Southwick, and sold at their book-store, two doors north of the city-hall, Court-Street, and at Faust's statue, State-Street, M,DCC,XCVIII. [1798].",Albany,308,male,1773,1839,False
0358400200_000022,"A philosophical enquiry into the origin of our ideas of the sublime and beautiful. With an introductory discourse concerning taste, and several other additions.",Edmund Burke,18,1787,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXXVII. [1787].",London,358,male,1729,1797,True
0550900201_000045,"The works of the Right Honourable Edmund Burke, collected in three volumes. ...",Edmund Burke,22,1792,1,3,"Dublin : printed [by William Porter] for Messrs. R. Cross, W. Wilson, P. Wogan, L. White, P. Byrne [and 7 others in Dublin], 1792-93.",Dublin,576,male,1729,1797,True
0546300201_000014,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,25,1783,1,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert [and 9 others in Dublin], 1783.",Dublin,436,male,1718,1800,True
0344100900_000018,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,28,1764,1,1,"London : printed for R. and J. Dodsley in Pall-Mall, MDCCLXIV. [1764].",London,356,male,1729,1797,True
0466300300_000001,An elegy to the memory of the Right Honourable Edmund Burke. By the Rev. John Chetwood Eustace.,John Chetwode Eustace,17,1798,1,1,"London : printed for F. and C. Rivington, No. 62, St. Paul's Church Yard; and J. Hatchard, No. 173, Piccadilly, 1798.",London,12,male,1762,1815,False
0358400200_000018,"A philosophical enquiry into the origin of our ideas of the sublime and beautiful. With an introductory discourse concerning taste, and several other additions.",Edmund Burke,26,1787,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXXVII. [1787].",London,358,male,1729,1797,True
0593000100_000129,"A journey made in the summer of 1794, through Holland and the western frontier of Germany, with a return down the Rhine: to which are added Observations during a tour to the lakes of Lancashire, Westmoreland, and Cumberland. By Ann Radcliffe.",Ann Radcliffe,23,1795,1,1,"London : printed for G. G. and J. Robinson, Paternoster-Row, MDCCXCV. [1795].",London,508,female,1764,1823,True
